,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
440,Shot Chart Detail,0021900002,214,2544,LeBron James,1610612747,Los Angeles Lakers,2,8,32,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-13,17,1,1,20191022,LAC,LAL
441,Shot Chart Detail,0021900002,289,2544,LeBron James,1610612747,Los Angeles Lakers,2,3,23,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,5,1,0,20191022,LAC,LAL
442,Shot Chart Detail,0021900002,315,2544,LeBron James,1610612747,Los Angeles Lakers,2,1,33,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,33,-188,283,1,0,20191022,LAC,LAL
443,Shot Chart Detail,0021900002,324,2544,LeBron James,1610612747,Los Angeles Lakers,2,1,18,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-23,26,1,0,20191022,LAC,LAL
444,Shot Chart Detail,0021900002,394,2544,LeBron James,1610612747,Los Angeles Lakers,3,8,17,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-2,68,1,0,20191022,LAC,LAL
445,Shot Chart Detail,0021900002,408,2544,LeBron James,1610612747,Los Angeles Lakers,3,7,19,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,8,1,0,20191022,LAC,LAL
446,Shot Chart Detail,0021900002,416,2544,LeBron James,1610612747,Los Angeles Lakers,3,7,9,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,1,21,1,1,20191022,LAC,LAL
447,Shot Chart Detail,0021900002,438,2544,LeBron James,1610612747,Los Angeles Lakers,3,5,30,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-127,235,1,0,20191022,LAC,LAL
448,Shot Chart Detail,0021900002,517,2544,LeBron James,1610612747,Los Angeles Lakers,4,11,15,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,56,251,1,0,20191022,LAC,LAL
449,Shot Chart Detail,0021900002,539,2544,LeBron James,1610612747,Los Angeles Lakers,4,10,6,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,145,141,1,0,20191022,LAC,LAL
450,Shot Chart Detail,0021900002,548,2544,LeBron James,1610612747,Los Angeles Lakers,4,8,51,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,0,20,1,1,20191022,LAC,LAL
451,Shot Chart Detail,0021900002,564,2544,LeBron James,1610612747,Los Angeles Lakers,4,7,39,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-2,31,1,0,20191022,LAC,LAL
452,Shot Chart Detail,0021900025,19,2544,LeBron James,1610612747,Los Angeles Lakers,1,10,7,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-192,163,1,1,20191025,LAL,UTA
453,Shot Chart Detail,0021900025,27,2544,LeBron James,1610612747,Los Angeles Lakers,1,9,5,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-92,142,1,0,20191025,LAL,UTA
454,Shot Chart Detail,0021900025,30,2544,LeBron James,1610612747,Los Angeles Lakers,1,8,40,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-25,81,1,1,20191025,LAL,UTA
455,Shot Chart Detail,0021900025,161,2544,LeBron James,1610612747,Los Angeles Lakers,2,10,52,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-122,113,1,0,20191025,LAL,UTA
456,Shot Chart Detail,0021900025,172,2544,LeBron James,1610612747,Los Angeles Lakers,2,10,23,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-99,263,1,0,20191025,LAL,UTA
457,Shot Chart Detail,0021900025,178,2544,LeBron James,1610612747,Los Angeles Lakers,2,9,37,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,25,21,1,1,20191025,LAL,UTA
458,Shot Chart Detail,0021900025,203,2544,LeBron James,1610612747,Los Angeles Lakers,2,8,32,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-40,85,1,0,20191025,LAL,UTA
459,Shot Chart Detail,0021900025,320,2544,LeBron James,1610612747,Los Angeles Lakers,2,1,19,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,125,218,1,0,20191025,LAL,UTA
460,Shot Chart Detail,0021900025,339,2544,LeBron James,1610612747,Los Angeles Lakers,2,0,4,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,3,6,1,1,20191025,LAL,UTA
461,Shot Chart Detail,0021900025,351,2544,LeBron James,1610612747,Los Angeles Lakers,3,11,37,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-15,9,1,0,20191025,LAL,UTA
462,Shot Chart Detail,0021900025,367,2544,LeBron James,1610612747,Los Angeles Lakers,3,10,45,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,15,1,0,20191025,LAL,UTA
463,Shot Chart Detail,0021900025,380,2544,LeBron James,1610612747,Los Angeles Lakers,3,9,33,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,17,24,1,1,20191025,LAL,UTA
464,Shot Chart Detail,0021900025,406,2544,LeBron James,1610612747,Los Angeles Lakers,3,6,32,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,-30,129,1,1,20191025,LAL,UTA
465,Shot Chart Detail,0021900025,419,2544,LeBron James,1610612747,Los Angeles Lakers,3,5,6,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,13,1,1,20191025,LAL,UTA
466,Shot Chart Detail,0021900025,497,2544,LeBron James,1610612747,Los Angeles Lakers,3,0,41,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,8,11,1,1,20191025,LAL,UTA
467,Shot Chart Detail,0021900025,511,2544,LeBron James,1610612747,Los Angeles Lakers,4,11,37,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-144,35,1,1,20191025,LAL,UTA
468,Shot Chart Detail,0021900025,515,2544,LeBron James,1610612747,Los Angeles Lakers,4,11,3,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,14,16,1,1,20191025,LAL,UTA
469,Shot Chart Detail,0021900025,521,2544,LeBron James,1610612747,Los Angeles Lakers,4,10,24,Missed Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,11,-67,98,1,0,20191025,LAL,UTA
470,Shot Chart Detail,0021900025,587,2544,LeBron James,1610612747,Los Angeles Lakers,4,6,5,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,82,41,1,1,20191025,LAL,UTA
471,Shot Chart Detail,0021900025,607,2544,LeBron James,1610612747,Los Angeles Lakers,4,4,53,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-65,53,1,0,20191025,LAL,UTA
472,Shot Chart Detail,0021900025,616,2544,LeBron James,1610612747,Los Angeles Lakers,4,4,29,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,-2,1,1,20191025,LAL,UTA
473,Shot Chart Detail,0021900025,619,2544,LeBron James,1610612747,Los Angeles Lakers,4,3,52,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-108,236,1,0,20191025,LAL,UTA
474,Shot Chart Detail,0021900040,49,2544,LeBron James,1610612747,Los Angeles Lakers,1,8,15,Missed Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,6,36,1,0,20191027,LAL,CHA
475,Shot Chart Detail,0021900040,51,2544,LeBron James,1610612747,Los Angeles Lakers,1,8,12,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,0,20191027,LAL,CHA
476,Shot Chart Detail,0021900040,219,2544,LeBron James,1610612747,Los Angeles Lakers,2,8,46,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,14,19,1,0,20191027,LAL,CHA
477,Shot Chart Detail,0021900040,339,2544,LeBron James,1610612747,Los Angeles Lakers,2,1,21,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-4,10,1,1,20191027,LAL,CHA
478,Shot Chart Detail,0021900040,374,2544,LeBron James,1610612747,Los Angeles Lakers,3,11,33,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-111,251,1,0,20191027,LAL,CHA
479,Shot Chart Detail,0021900040,433,2544,LeBron James,1610612747,Los Angeles Lakers,3,7,4,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,16,17,1,1,20191027,LAL,CHA
480,Shot Chart Detail,0021900040,449,2544,LeBron James,1610612747,Los Angeles Lakers,3,6,4,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,-78,269,1,0,20191027,LAL,CHA
481,Shot Chart Detail,0021900040,534,2544,LeBron James,1610612747,Los Angeles Lakers,4,11,46,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-125,39,1,0,20191027,LAL,CHA
482,Shot Chart Detail,0021900040,561,2544,LeBron James,1610612747,Los Angeles Lakers,4,9,57,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-16,28,1,1,20191027,LAL,CHA
483,Shot Chart Detail,0021900040,566,2544,LeBron James,1610612747,Los Angeles Lakers,4,9,30,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-12,27,1,1,20191027,LAL,CHA
484,Shot Chart Detail,0021900040,589,2544,LeBron James,1610612747,Los Angeles Lakers,4,8,25,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,129,225,1,1,20191027,LAL,CHA
485,Shot Chart Detail,0021900040,643,2544,LeBron James,1610612747,Los Angeles Lakers,4,4,5,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,21,-96,193,1,0,20191027,LAL,CHA
486,Shot Chart Detail,0021900040,651,2544,LeBron James,1610612747,Los Angeles Lakers,4,3,12,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-13,21,1,1,20191027,LAL,CHA
487,Shot Chart Detail,0021900040,653,2544,LeBron James,1610612747,Los Angeles Lakers,4,2,35,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,4,32,1,1,20191027,LAL,CHA
488,Shot Chart Detail,0021900054,36,2544,LeBron James,1610612747,Los Angeles Lakers,1,9,24,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-196,168,1,0,20191029,LAL,MEM
489,Shot Chart Detail,0021900054,61,2544,LeBron James,1610612747,Los Angeles Lakers,1,7,32,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,4,18,1,1,20191029,LAL,MEM
490,Shot Chart Detail,0021900054,65,2544,LeBron James,1610612747,Los Angeles Lakers,1,7,0,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,237,22,1,0,20191029,LAL,MEM
491,Shot Chart Detail,0021900054,200,2544,LeBron James,1610612747,Los Angeles Lakers,2,10,25,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,15,1,1,20191029,LAL,MEM
492,Shot Chart Detail,0021900054,216,2544,LeBron James,1610612747,Los Angeles Lakers,2,9,1,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-150,16,1,1,20191029,LAL,MEM
493,Shot Chart Detail,0021900054,219,2544,LeBron James,1610612747,Los Angeles Lakers,2,8,38,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,10,1,1,20191029,LAL,MEM
494,Shot Chart Detail,0021900054,227,2544,LeBron James,1610612747,Los Angeles Lakers,2,7,59,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-158,133,1,0,20191029,LAL,MEM
495,Shot Chart Detail,0021900054,247,2544,LeBron James,1610612747,Los Angeles Lakers,2,7,4,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,21,-7,214,1,0,20191029,LAL,MEM
496,Shot Chart Detail,0021900054,369,2544,LeBron James,1610612747,Los Angeles Lakers,3,11,7,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-27,94,1,0,20191029,LAL,MEM
497,Shot Chart Detail,0021900054,436,2544,LeBron James,1610612747,Los Angeles Lakers,3,6,3,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-3,19,1,1,20191029,LAL,MEM
498,Shot Chart Detail,0021900054,477,2544,LeBron James,1610612747,Los Angeles Lakers,3,3,53,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,10,1,1,20191029,LAL,MEM
499,Shot Chart Detail,0021900054,572,2544,LeBron James,1610612747,Los Angeles Lakers,4,10,37,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,63,267,1,1,20191029,LAL,MEM
500,Shot Chart Detail,0021900054,584,2544,LeBron James,1610612747,Los Angeles Lakers,4,10,0,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-32,30,1,0,20191029,LAL,MEM
501,Shot Chart Detail,0021900054,621,2544,LeBron James,1610612747,Los Angeles Lakers,4,7,42,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-26,264,1,1,20191029,LAL,MEM
502,Shot Chart Detail,0021900054,624,2544,LeBron James,1610612747,Los Angeles Lakers,4,7,18,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-141,230,1,0,20191029,LAL,MEM
503,Shot Chart Detail,0021900074,20,2544,LeBron James,1610612747,Los Angeles Lakers,1,10,6,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,123,225,1,0,20191101,DAL,LAL
504,Shot Chart Detail,0021900074,28,2544,LeBron James,1610612747,Los Angeles Lakers,1,9,15,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,24,11,1,0,20191101,DAL,LAL
505,Shot Chart Detail,0021900074,117,2544,LeBron James,1610612747,Los Angeles Lakers,1,4,49,Missed Shot,Running Pull-Up Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-73,16,1,0,20191101,DAL,LAL
506,Shot Chart Detail,0021900074,132,2544,LeBron James,1610612747,Los Angeles Lakers,1,3,52,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-26,12,1,1,20191101,DAL,LAL
507,Shot Chart Detail,0021900074,201,2544,LeBron James,1610612747,Los Angeles Lakers,2,11,30,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,22,-3,224,1,1,20191101,DAL,LAL
508,Shot Chart Detail,0021900074,230,2544,LeBron James,1610612747,Los Angeles Lakers,2,8,56,Missed Shot,Step Back Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-227,16,1,0,20191101,DAL,LAL
509,Shot Chart Detail,0021900074,233,2544,LeBron James,1610612747,Los Angeles Lakers,2,8,24,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-33,20,1,1,20191101,DAL,LAL
510,Shot Chart Detail,0021900074,247,2544,LeBron James,1610612747,Los Angeles Lakers,2,7,25,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,18,24,1,1,20191101,DAL,LAL
511,Shot Chart Detail,0021900074,343,2544,LeBron James,1610612747,Los Angeles Lakers,2,1,0,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,22,24,1,1,20191101,DAL,LAL
512,Shot Chart Detail,0021900074,381,2544,LeBron James,1610612747,Los Angeles Lakers,3,10,52,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-143,217,1,1,20191101,DAL,LAL
513,Shot Chart Detail,0021900074,399,2544,LeBron James,1610612747,Los Angeles Lakers,3,8,55,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-58,259,1,1,20191101,DAL,LAL
514,Shot Chart Detail,0021900074,413,2544,LeBron James,1610612747,Los Angeles Lakers,3,7,55,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,20,198,33,1,0,20191101,DAL,LAL
515,Shot Chart Detail,0021900074,425,2544,LeBron James,1610612747,Los Angeles Lakers,3,6,33,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-70,257,1,1,20191101,DAL,LAL
516,Shot Chart Detail,0021900074,428,2544,LeBron James,1610612747,Los Angeles Lakers,3,6,5,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,4,262,1,0,20191101,DAL,LAL
517,Shot Chart Detail,0021900074,432,2544,LeBron James,1610612747,Los Angeles Lakers,3,5,32,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-161,221,1,0,20191101,DAL,LAL
518,Shot Chart Detail,0021900074,531,2544,LeBron James,1610612747,Los Angeles Lakers,4,10,58,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,16,1,1,20191101,DAL,LAL
519,Shot Chart Detail,0021900074,586,2544,LeBron James,1610612747,Los Angeles Lakers,4,6,46,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,21,-93,190,1,1,20191101,DAL,LAL
520,Shot Chart Detail,0021900074,590,2544,LeBron James,1610612747,Los Angeles Lakers,4,5,54,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,166,197,1,0,20191101,DAL,LAL
521,Shot Chart Detail,0021900074,596,2544,LeBron James,1610612747,Los Angeles Lakers,4,5,36,Missed Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-11,29,1,0,20191101,DAL,LAL
522,Shot Chart Detail,0021900074,617,2544,LeBron James,1610612747,Los Angeles Lakers,4,4,6,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-7,4,1,1,20191101,DAL,LAL
523,Shot Chart Detail,0021900074,638,2544,LeBron James,1610612747,Los Angeles Lakers,4,1,52,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-100,106,1,0,20191101,DAL,LAL
524,Shot Chart Detail,0021900074,700,2544,LeBron James,1610612747,Los Angeles Lakers,5,3,31,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-46,7,1,1,20191101,DAL,LAL
525,Shot Chart Detail,0021900074,723,2544,LeBron James,1610612747,Los Angeles Lakers,5,1,31,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-127,238,1,1,20191101,DAL,LAL
526,Shot Chart Detail,0021900088,22,2544,LeBron James,1610612747,Los Angeles Lakers,1,10,18,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,144,135,1,0,20191103,SAS,LAL
527,Shot Chart Detail,0021900088,41,2544,LeBron James,1610612747,Los Angeles Lakers,1,8,45,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,5,22,1,0,20191103,SAS,LAL
528,Shot Chart Detail,0021900088,54,2544,LeBron James,1610612747,Los Angeles Lakers,1,7,34,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-18,10,1,1,20191103,SAS,LAL
529,Shot Chart Detail,0021900088,63,2544,LeBron James,1610612747,Los Angeles Lakers,1,7,4,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,14,14,1,0,20191103,SAS,LAL
530,Shot Chart Detail,0021900088,109,2544,LeBron James,1610612747,Los Angeles Lakers,1,4,30,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,4,1,0,20191103,SAS,LAL
531,Shot Chart Detail,0021900088,188,2544,LeBron James,1610612747,Los Angeles Lakers,2,10,2,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,229,94,1,0,20191103,SAS,LAL
532,Shot Chart Detail,0021900088,197,2544,LeBron James,1610612747,Los Angeles Lakers,2,9,26,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-9,17,1,1,20191103,SAS,LAL
533,Shot Chart Detail,0021900088,218,2544,LeBron James,1610612747,Los Angeles Lakers,2,7,45,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-18,10,1,0,20191103,SAS,LAL
534,Shot Chart Detail,0021900088,224,2544,LeBron James,1610612747,Los Angeles Lakers,2,7,10,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,5,1,0,20191103,SAS,LAL
535,Shot Chart Detail,0021900088,233,2544,LeBron James,1610612747,Los Angeles Lakers,2,6,46,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,13,1,1,20191103,SAS,LAL
536,Shot Chart Detail,0021900088,251,2544,LeBron James,1610612747,Los Angeles Lakers,2,5,54,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,3,1,1,20191103,SAS,LAL
537,Shot Chart Detail,0021900088,255,2544,LeBron James,1610612747,Los Angeles Lakers,2,5,21,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-14,5,1,1,20191103,SAS,LAL
538,Shot Chart Detail,0021900088,348,2544,LeBron James,1610612747,Los Angeles Lakers,3,10,53,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-67,-5,1,1,20191103,SAS,LAL
539,Shot Chart Detail,0021900088,379,2544,LeBron James,1610612747,Los Angeles Lakers,3,7,49,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-186,189,1,0,20191103,SAS,LAL
540,Shot Chart Detail,0021900088,392,2544,LeBron James,1610612747,Los Angeles Lakers,3,7,2,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-29,4,1,1,20191103,SAS,LAL
541,Shot Chart Detail,0021900088,400,2544,LeBron James,1610612747,Los Angeles Lakers,3,6,39,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-7,27,1,0,20191103,SAS,LAL
542,Shot Chart Detail,0021900088,439,2544,LeBron James,1610612747,Los Angeles Lakers,3,4,33,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,177,200,1,0,20191103,SAS,LAL
543,Shot Chart Detail,0021900088,523,2544,LeBron James,1610612747,Los Angeles Lakers,4,11,1,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-107,110,1,1,20191103,SAS,LAL
544,Shot Chart Detail,0021900088,538,2544,LeBron James,1610612747,Los Angeles Lakers,4,9,3,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18,-168,69,1,0,20191103,SAS,LAL
545,Shot Chart Detail,0021900088,553,2544,LeBron James,1610612747,Los Angeles Lakers,4,8,14,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,232,1,1,0,20191103,SAS,LAL
546,Shot Chart Detail,0021900088,620,2544,LeBron James,1610612747,Los Angeles Lakers,4,4,21,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-185,181,1,0,20191103,SAS,LAL
547,Shot Chart Detail,0021900088,639,2544,LeBron James,1610612747,Los Angeles Lakers,4,2,45,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19,-190,-13,1,0,20191103,SAS,LAL
548,Shot Chart Detail,0021900088,661,2544,LeBron James,1610612747,Los Angeles Lakers,4,0,41,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-201,178,1,0,20191103,SAS,LAL
549,Shot Chart Detail,0021900100,11,2544,LeBron James,1610612747,Los Angeles Lakers,1,11,15,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-8,2,1,1,20191105,CHI,LAL
550,Shot Chart Detail,0021900100,44,2544,LeBron James,1610612747,Los Angeles Lakers,1,8,27,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-117,55,1,1,20191105,CHI,LAL
551,Shot Chart Detail,0021900100,51,2544,LeBron James,1610612747,Los Angeles Lakers,1,7,26,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,134,50,1,0,20191105,CHI,LAL
